,AREA,INT_SQFT,N_BEDROOM,N_BATHROOM,N_ROOM,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,SALES_PRICE,SALE_COND
1964,6,1919,2.0,1.0,5,1,2,1,0,3,20496430,2
1965,6,1528,1.0,1.0,4,1,1,2,2,5,14203260,2
1966,0,1081,1.0,1.0,3,1,0,3,1,1,5940250,2
1967,2,1002,1.0,1.0,3,1,1,2,2,4,10232240,0
1968,2,937,1.0,1.0,3,0,0,2,2,5,9037200,1
1969,4,2372,4.0,2.0,6,1,0,3,2,5,13851040,4
1970,2,1237,2.0,1.0,4,0,2,2,1,3,13331300,1
1971,2,1242,2.0,1.0,4,0,2,2,0,5,13896950,0
1972,3,1700,2.0,1.0,4,1,0,1,0,0,7326290,4
1973,4,2422,4.0,2.0,6,0,0,2,2,4,12532900,4
1974,2,801,1.0,1.0,3,0,0,0,2,4,7385300,2
1975,3,1503,2.0,1.0,4,0,2,0,0,2,10769370,2
1976,5,1549,1.0,1.0,4,1,2,0,0,5,18531930,2
1977,1,606,1.0,1.0,2,1,2,1,1,2,8605340,1
1978,2,1277,2.0,1.0,4,1,0,3,1,4,10150100,2
1979,2,791,1.0,1.0,2,0,2,0,1,3,9525100,3
1980,6,1878,2.0,1.0,5,0,2,3,0,5,20734630,3
1981,0,806,1.0,1.0,2,0,1,3,1,5,7210750,4
1982,6,1543,1.0,1.0,4,1,2,1,2,5,19083430,0
1983,4,1363,2.0,1.0,4,1,2,2,1,3,12572000,1
1984,6,1584,1.0,1.0,4,0,1,2,0,3,11173220,0
1985,5,1794,1.0,1.0,4,1,2,0,1,4,20940460,4
1986,0,704,1.0,1.0,2,1,0,3,0,5,6965500,4
1987,5,1531,1.0,1.0,4,0,1,2,0,4,11779810,4
1988,2,1003,1.0,1.0,3,1,1,1,0,5,9778110,2
1989,2,1010,1.0,1.0,3,1,0,2,1,5,9773000,2
1990,5,1794,1.0,1.0,4,1,0,3,1,3,12653630,0
1991,4,1756,2.0,1.0,4,0,1,1,1,5,10630800,3
1992,1,1188,1.0,1.0,3,1,2,1,2,2,14196640,1
1993,2,1164,1.0,1.0,3,0,2,2,1,4,12873650,2
1994,6,1851,2.0,1.0,5,1,1,3,0,3,13698720,3
1995,2,1176,1.0,1.0,3,1,1,1,2,4,10881370,2
1996,4,1503,2.0,1.0,4,1,1,3,2,4,11327760,2
1997,0,1621,2.0,2.0,4,1,1,3,1,2,8892625,0
1998,0,883,1.0,1.0,2,0,1,2,2,0,5057875,3
1999,2,1257,2.0,1.0,4,1,0,2,1,3,9481950,1
2000,0,552,1.0,1.0,2,1,1,2,2,1,4950250,1
2001,5,1803,2.0,1.0,5,1,1,2,0,3,12993900,0
2002,0,721,1.0,1.0,2,1,2,0,1,0,6453250,2
2003,3,1573,2.0,1.0,4,0,1,0,0,4,8545010,1
2004,2,723,1.0,1.0,2,1,0,0,1,5,8725650,3
2005,2,1148,1.0,1.0,3,0,1,3,2,5,10437110,1
2006,4,1513,2.0,1.0,4,0,1,2,2,4,9507320,0
2007,2,951,1.0,1.0,3,0,0,2,1,4,7862800,3
2008,4,2449,4.0,2.0,6,0,1,2,2,3,12084280,0
2009,6,1597,1.0,1.0,4,1,1,0,1,3,12569440,3
2010,0,1058,1.0,1.0,3,0,2,3,0,1,7020750,0
2011,0,1438,2.0,2.0,4,1,0,1,2,0,6505500,0
2012,0,1616,2.0,2.0,4,0,0,1,1,0,5829250,3
2013,1,632,1.0,1.0,2,1,2,3,2,5,11719720,2
2014,2,953,1.0,1.0,3,0,0,2,2,4,8801100,4
2015,4,1714,2.0,1.0,4,0,0,1,1,4,9470340,2
2016,4,1334,2.0,1.0,4,0,2,3,1,4,11813720,0
2017,5,1770,1.0,1.0,4,0,2,1,1,5,19844870,1
2018,0,1098,1.0,1.0,3,1,0,0,2,1,6465000,2
2019,2,1010,1.0,1.0,3,0,0,0,2,5,9207350,1
2020,0,1195,1.0,1.0,3,0,2,2,2,4,10795500,3
2021,1,624,1.0,1.0,2,0,0,2,1,2,5378000,0
2022,2,1272,2.0,1.0,4,0,1,1,1,4,10030140,3
2023,4,1324,1.0,1.0,3,0,0,2,2,5,9140480,1
2024,4,2424,4.0,2.0,6,1,2,2,1,3,18796780,3
2025,4,1438,2.0,1.0,4,1,2,2,1,4,13444320,2
2026,1,701,1.0,1.0,2,1,2,1,1,5,11764865,3
2027,2,1236,2.0,1.0,4,1,1,2,1,4,11240520,4
2028,3,1744,2.0,1.0,4,1,1,0,0,0,7670180,1
2029,2,1078,1.0,1.0,3,1,1,0,0,3,8372710,1
2030,2,901,1.0,1.0,3,1,0,3,2,4,9491300,2
2031,3,1669,2.0,1.0,4,1,2,0,2,2,13852750,0
2032,1,1073,1.0,1.0,3,0,1,0,0,5,9537120,3
2033,0,1273,1.0,1.0,3,0,2,3,1,5,11026000,1
2034,1,1235,2.0,2.0,4,0,2,0,2,1,13158180,3
2035,0,1400,2.0,2.0,4,0,1,1,1,1,6195750,4
2036,5,1598,1.0,1.0,4,1,1,1,0,3,11450470,0
2037,5,1819,2.0,1.0,5,0,0,2,2,5,13763020,3
2038,1,902,1.0,1.0,3,0,2,1,1,5,12133045,1
2039,1,795,1.0,1.0,2,1,1,3,2,4,9954125,4
2040,4,1763,2.0,1.0,4,1,2,3,2,3,15329240,1
2041,3,1848,3.0,2.0,5,0,2,3,1,2,14445470,0
2042,2,1288,2.0,1.0,4,1,2,1,1,5,15780550,3
2043,3,1615,2.0,1.0,4,1,0,1,1,4,10172480,3
2044,2,1026,1.0,1.0,3,1,2,3,2,4,13885100,3
2045,3,1598,2.0,1.0,4,1,2,0,0,0,11762090,1
2046,3,1896,3.0,2.0,5,1,0,3,2,0,9315600,3
2047,4,2276,4.0,2.0,6,0,1,3,2,4,13221960,4
2048,4,2407,4.0,2.0,6,0,2,1,1,3,17099760,0
2049,2,1083,1.0,1.0,3,0,1,1,2,5,9692960,0
2050,2,728,1.0,1.0,2,1,0,1,0,5,7638500,1
2051,6,1894,2.0,1.0,5,0,0,2,0,4,11863010,3
2052,5,1595,1.0,1.0,4,1,0,0,1,3,11679830,1
2053,2,1274,2.0,1.0,4,0,2,1,2,4,14254400,3
2054,5,1760,1.0,1.0,4,0,0,1,2,4,12308520,1
2055,1,969,1.0,1.0,3,1,2,2,0,2,11157225,2
2056,3,1652,2.0,1.0,4,1,0,2,2,3,9463960,0
2057,0,1211,1.0,1.0,3,0,1,2,1,4,7491375,0
2058,2,958,1.0,1.0,3,1,2,2,0,5,12863400,1
2059,2,818,1.0,1.0,3,1,0,0,2,3,8027500,1
2060,1,958,1.0,1.0,3,1,2,0,2,0,11221720,1
2061,2,1091,1.0,1.0,3,1,2,3,2,5,14893850,3
2062,2,1066,1.0,1.0,3,1,0,3,2,4,9572300,0
2063,4,2371,4.0,2.0,6,0,0,1,1,3,10463400,3
2064,0,1451,2.0,2.0,4,1,2,2,0,2,10475000,2
2065,5,1985,2.0,1.0,5,0,2,2,1,5,21969520,1
2066,3,1853,3.0,2.0,5,1,2,1,1,4,16550350,4
2067,3,1841,3.0,2.0,5,0,0,0,2,4,9871170,1
2068,5,1767,1.0,1.0,4,1,2,3,2,3,20331090,3
2069,2,1147,1.0,1.0,3,1,0,2,2,3,9352100,3
2070,2,1232,2.0,1.0,4,0,0,2,0,4,8588100,3
2071,2,1264,2.0,1.0,4,0,1,2,1,5,10265430,2
2072,0,898,1.0,1.0,3,1,2,2,2,3,9451250,3
2073,2,743,1.0,1.0,2,1,1,2,0,5,8010660,0
2074,2,1064,1.0,1.0,3,1,1,0,2,4,9955930,0
2075,2,980,1.0,1.0,3,1,1,1,2,5,10044600,0
2076,5,1780,1.0,1.0,4,0,2,2,2,3,19459290,0
2077,4,1665,2.0,1.0,4,1,1,1,2,5,12054580,2
2078,3,1852,3.0,2.0,5,1,2,0,0,2,14646780,3
2079,2,1231,2.0,1.0,4,0,2,1,2,3,13874850,2
2080,4,1413,2.0,1.0,4,1,0,3,2,3,8992960,0
2081,4,2443,4.0,2.0,6,0,2,3,2,3,18334400,3
2082,2,1071,1.0,1.0,3,1,0,3,1,5,10223050,3
2083,4,1614,2.0,1.0,4,0,1,2,2,4,10282340,1
2084,4,1302,1.0,1.0,3,1,0,2,2,5,10423760,3
2085,5,1923,2.0,1.0,5,0,0,1,0,4,12320640,3
2086,2,805,1.0,1.0,3,1,1,2,1,3,7915350,3
2087,5,1586,1.0,1.0,4,0,0,1,0,4,10671450,2
2088,3,1883,3.0,2.0,5,0,2,3,1,1,13650440,1
2089,4,1582,2.0,1.0,4,0,2,2,1,3,12363680,0
2090,1,1109,1.0,1.0,3,1,0,3,1,4,9977280,2
2091,0,968,1.0,1.0,3,0,1,1,2,2,6297250,4
2092,0,1687,2.0,2.0,4,0,2,1,0,3,11110000,0
2093,3,1754,2.0,1.0,4,0,0,1,0,2,7091060,2
2094,5,1766,1.0,1.0,4,1,1,0,0,4,13161500,1
2095,3,1656,2.0,1.0,4,1,2,1,2,1,14178210,2
2096,2,805,1.0,1.0,3,0,2,1,0,3,8828350,1
2097,0,726,1.0,1.0,2,0,2,1,1,3,6553750,3
2098,0,1228,1.0,1.0,3,0,2,3,1,5,10933000,4
2099,5,1995,2.0,1.0,5,0,2,0,1,3,20550920,1
2100,0,931,1.0,1.0,3,0,2,1,1,4,8092500,0
2101,2,737,1.0,1.0,2,0,1,3,0,3,5940040,1
2102,3,1762,2.0,1.0,4,1,2,0,1,2,14912460,3
2103,3,1726,2.0,1.0,4,1,2,3,1,2,14471130,0
2104,6,1915,2.0,1.0,5,1,1,3,1,4,15090150,1
2105,2,729,1.0,1.0,2,1,1,0,2,3,7918980,3
2106,0,1653,2.0,2.0,4,0,2,3,0,3,11248000,0
2107,2,1261,2.0,1.0,4,1,2,2,2,3,15044200,1
2108,3,1744,2.0,1.0,4,0,0,3,1,4,9872490,2
2109,1,791,1.0,1.0,2,0,0,2,1,3,7359275,2
2110,4,2199,3.0,2.0,5,1,0,1,2,4,12687420,4
2111,3,1915,3.0,2.0,5,0,0,2,0,0,6997850,2
2112,2,857,1.0,1.0,3,1,0,0,1,3,7738700,1
2113,5,1853,2.0,1.0,5,1,2,3,1,4,21437220,0
2114,5,1701,1.0,1.0,4,0,0,2,2,4,12185540,2
2115,2,963,1.0,1.0,3,0,2,3,0,5,11224050,0
2116,5,1889,2.0,1.0,5,1,0,3,0,4,13041980,3
2117,3,1544,2.0,1.0,4,1,0,2,0,1,7359840,4
2118,2,916,1.0,1.0,3,1,2,2,0,5,12501600,3
2119,0,1175,1.0,1.0,3,0,0,0,2,3,6898250,0
2120,5,1966,2.0,1.0,5,1,0,3,1,4,14622250,4
2121,4,2292,4.0,2.0,6,0,1,2,1,5,12996720,4
2122,5,1781,1.0,1.0,4,0,0,1,0,5,11430420,0
2123,0,1075,1.0,1.0,3,0,2,2,2,0,7541750,0
2124,2,1056,1.0,1.0,3,1,0,2,2,3,9341900,1
2125,2,948,1.0,1.0,3,0,1,1,2,3,8159260,2
2126,2,1002,1.0,1.0,3,0,2,1,1,4,11515200,3
2127,0,823,1.0,1.0,2,1,1,2,1,3,6420875,0
2128,2,856,1.0,1.0,3,0,2,3,0,3,9656600,2
2129,4,1432,2.0,1.0,4,0,0,1,1,5,8925160,3
2130,1,742,1.0,1.0,2,1,1,0,0,1,6037545,2
2131,4,1743,2.0,1.0,4,1,1,3,1,3,10882620,3
2132,4,2311,4.0,2.0,6,0,1,1,2,4,12784640,2
2133,0,1055,1.0,1.0,3,0,2,0,2,2,8060000,1
2134,3,1641,2.0,1.0,4,1,2,2,2,5,16137480,0
2135,0,690,1.0,1.0,2,1,2,0,1,1,6443000,1
2136,2,756,1.0,1.0,2,1,1,3,2,5,9960220,2
2137,3,1704,2.0,1.0,4,0,1,3,1,5,10906430,2
2138,0,680,1.0,1.0,2,0,0,1,0,2,3404000,1
2139,5,1734,1.0,1.0,4,0,1,1,0,5,12683980,2
2140,1,1033,1.0,1.0,3,1,1,2,0,2,8057450,0
2141,0,757,1.0,1.0,2,1,2,3,1,5,9094750,0
2142,3,1912,3.0,2.0,5,1,1,0,1,1,10011470,4
2143,2,845,1.0,1.0,3,0,1,1,0,3,6519000,1
2144,2,1275,2.0,1.0,4,0,2,0,1,4,14008700,4
2145,2,1173,1.0,1.0,3,1,0,1,0,5,9562650,0
2146,4,1502,2.0,1.0,4,0,0,2,2,4,9325860,3
2147,2,1187,1.0,1.0,3,1,2,0,0,4,13533950,0
2148,5,1889,2.0,1.0,5,0,2,3,1,4,20707160,0
2149,6,1853,2.0,1.0,5,0,0,1,0,4,11698300,0
2150,1,603,1.0,1.0,2,0,0,2,1,2,5342000,2
2151,4,2172,3.0,2.0,5,1,2,3,1,3,17193660,3
2152,5,1507,1.0,1.0,4,0,2,3,1,4,17294550,0
2153,0,692,1.0,1.0,2,0,2,0,1,3,6999250,3
2154,3,1897,3.0,2.0,5,0,0,0,2,1,7977570,0
2155,3,1607,2.0,1.0,4,0,1,0,1,3,8528780,3
2156,4,1607,2.0,1.0,4,1,2,3,1,3,14209800,4
2157,5,1853,2.0,1.0,5,0,1,1,2,3,13026640,1
2158,2,1121,1.0,1.0,3,1,1,1,0,5,10768720,4
2159,4,2279,4.0,2.0,6,1,1,3,2,4,13582900,2
2160,1,729,1.0,1.0,2,0,1,3,0,3,6853550,3
2161,1,794,1.0,1.0,2,0,2,1,2,3,10214695,0
2162,2,800,1.0,1.0,2,1,2,0,1,5,11900750,3
2163,2,1292,2.0,1.0,4,0,1,0,2,4,10309290,2
2164,1,831,1.0,1.0,3,0,1,0,0,4,7656640,2
2165,3,1850,3.0,2.0,5,1,2,1,0,5,15746590,0
2166,0,1454,2.0,2.0,4,0,0,3,1,1,5829500,0
2167,2,1053,1.0,1.0,3,0,2,0,1,4,12486800,3
2168,1,1115,1.0,1.0,3,1,0,3,0,5,9795370,2
2169,4,1498,2.0,1.0,4,0,1,3,1,3,9023100,4
2170,2,992,1.0,1.0,3,1,0,0,2,5,10442550,4
2171,0,520,1.0,1.0,2,1,0,0,1,2,4321000,0
2172,1,833,1.0,1.0,3,0,2,3,2,4,11280410,0
2173,2,1114,1.0,1.0,3,0,2,1,2,4,13551850,4
2174,0,753,1.0,1.0,2,1,2,0,1,4,8798750,4
2175,5,1705,1.0,1.0,4,1,0,3,0,3,11813340,2
2176,1,934,1.0,1.0,3,1,2,3,2,1,12032720,3
2177,0,1101,1.0,1.0,3,1,0,2,2,3,7704750,3
2178,2,1104,1.0,1.0,3,1,2,2,1,5,14395000,1
2179,2,1085,1.0,1.0,3,0,1,1,2,3,8716800,1
2180,2,1015,1.0,1.0,3,1,2,3,1,4,13076450,4
2181,0,1389,2.0,2.0,4,1,0,2,1,5,8863750,1
2182,2,1179,1.0,1.0,3,0,1,3,2,5,10696480,0
2183,2,855,1.0,1.0,3,1,1,0,2,4,9354600,0
2184,1,897,1.0,1.0,3,0,1,1,2,5,9850425,2
2185,5,1762,1.0,1.0,4,0,1,3,2,3,13407250,4
2186,2,726,1.0,1.0,2,0,2,2,2,4,10370100,0
2187,2,1285,2.0,1.0,4,1,2,2,2,5,15982000,2
2188,2,940,1.0,1.0,3,0,2,2,1,4,11359500,0
2189,5,1914,2.0,1.0,5,1,0,3,1,5,14499510,1
2190,1,1285,2.0,2.0,4,0,2,0,0,0,11955405,4
2191,2,707,1.0,1.0,2,0,0,0,1,5,7133850,0
2192,2,939,1.0,1.0,3,1,2,3,0,5,12459650,3
2193,6,1911,2.0,1.0,5,0,2,1,2,4,21220250,2
2194,5,1697,1.0,1.0,4,0,1,1,1,4,12480160,1
2195,2,740,1.0,1.0,2,1,0,3,2,4,9002750,3
2196,6,1639,1.0,1.0,4,0,0,0,2,5,12041320,0
2197,2,1210,2.0,1.0,4,0,0,3,2,5,9967250,2
2198,0,1467,2.0,2.0,4,1,0,0,0,0,5729750,1
2199,0,1412,2.0,2.0,4,0,2,3,0,5,11673500,2
2200,2,1124,1.0,1.0,3,0,2,1,0,5,13030600,4
2201,5,1996,2.0,1.0,5,0,2,0,0,4,20618810,3
2202,0,1632,2.0,2.0,4,0,1,0,0,2,6827500,4
2203,2,1021,1.0,1.0,3,0,1,1,1,5,9338270,3
2204,0,1448,2.0,2.0,4,0,2,3,2,5,12252250,0
2205,4,2450,4.0,2.0,6,0,0,3,2,4,11967520,1
2206,2,941,1.0,1.0,3,1,0,3,2,4,9868000,4
2207,4,1412,2.0,1.0,4,1,1,2,1,5,10678140,2
2208,2,1153,1.0,1.0,3,0,2,0,0,5,12866800,3
2209,6,1690,1.0,1.0,4,1,2,0,1,4,19526110,0
2210,4,1307,1.0,1.0,3,1,1,1,2,3,9272780,0
2211,3,1635,2.0,1.0,4,1,0,2,2,3,9570490,1
2212,2,772,1.0,1.0,2,1,2,0,0,3,10132150,4
2213,0,1438,2.0,2.0,4,1,2,2,2,4,12393500,0
2214,6,1505,1.0,1.0,4,1,0,0,0,4,11086380,2
2215,0,1635,2.0,2.0,4,0,0,2,1,5,8820750,1
2216,5,1631,1.0,1.0,4,1,1,0,0,3,12251750,2
2217,6,1585,1.0,1.0,4,1,0,0,1,3,11828320,4
2218,2,1117,1.0,1.0,3,0,2,1,2,3,12704950,3
2219,0,1296,1.0,1.0,3,1,2,1,2,3,11235250,0
2220,2,1238,2.0,1.0,4,0,1,1,2,3,9258310,2
2221,4,1859,3.0,2.0,5,1,2,1,2,3,16018960,4
2222,4,2239,4.0,2.0,6,0,0,2,2,4,11563580,3
2223,3,1771,2.0,1.0,4,0,0,3,2,0,8129650,4
2224,1,626,1.0,1.0,2,1,0,0,2,0,5251640,0
2225,2,978,1.0,1.0,3,0,1,2,2,3,8196110,2
2226,6,1586,1.0,1.0,4,0,0,1,0,3,10259180,4
2227,2,1196,1.0,1.0,3,0,1,3,2,5,11135270,2
2228,2,1225,2.0,1.0,4,1,1,3,2,3,11116500,2
2229,2,812,1.0,1.0,3,1,0,3,2,5,9663350,0
2230,0,1436,2.0,2.0,4,0,2,3,2,4,11799500,2
2231,0,1019,1.0,1.0,3,1,2,2,2,4,10472250,3
2232,2,1203,2.0,1.0,4,1,2,3,0,3,13491500,4
2233,2,1027,1.0,1.0,3,0,2,3,0,4,11827400,4
2234,3,1974,3.0,2.0,5,1,0,1,1,4,11031970,4
2235,3,1746,2.0,1.0,4,1,0,3,0,4,9964150,2
2236,4,1711,2.0,1.0,4,0,1,2,1,4,10248940,4
2237,6,1918,2.0,1.0,5,1,0,0,0,4,12574290,1
2238,0,1083,1.0,1.0,3,0,1,3,1,0,5159375,3
2239,0,826,1.0,1.0,2,0,1,2,1,0,4646250,4
2240,3,1624,2.0,1.0,4,0,1,2,1,3,9031800,3
2241,2,1122,1.0,1.0,3,0,2,3,1,4,13180400,4
2242,5,1906,2.0,1.0,5,0,2,1,1,3,20020970,4
2243,2,849,1.0,1.0,3,0,1,1,1,3,7061130,3
2244,5,1793,1.0,1.0,4,1,0,1,1,3,12813210,4
2245,3,1936,3.0,2.0,5,1,0,2,2,2,10737430,1
2246,3,1956,3.0,2.0,5,1,0,3,0,2,9590830,4
2247,4,1778,3.0,2.0,5,1,0,3,2,3,10502000,2
2248,0,1075,1.0,1.0,3,0,2,1,1,2,8543500,2
2249,0,541,1.0,1.0,2,1,1,3,0,2,4894125,1
2250,2,1166,1.0,1.0,3,0,2,1,2,5,14248200,1
2251,0,533,1.0,1.0,2,0,1,1,1,0,3000375,2
2252,2,738,1.0,1.0,2,1,0,3,1,3,7660600,4
2253,6,1771,1.0,1.0,4,1,2,0,1,4,20591120,2
2254,5,1687,1.0,1.0,4,1,0,3,0,3,11407570,1
2255,4,1970,3.0,2.0,5,0,2,1,1,3,14949120,0
2256,0,1620,2.0,2.0,4,1,0,2,1,4,9163250,4
2257,0,668,1.0,1.0,2,0,1,1,1,1,3781250,2
2258,3,1542,2.0,1.0,4,1,0,3,2,5,10453060,1
2259,6,1551,1.0,1.0,4,0,1,0,1,4,12435730,3
2260,4,2221,4.0,2.0,6,0,1,3,1,4,11682020,0
2261,3,1522,2.0,1.0,4,0,1,1,1,3,9268680,4
2262,3,1539,2.0,1.0,4,1,0,2,2,3,9879360,2
2263,6,1866,2.0,1.0,5,1,1,3,2,5,15678280,0
2264,5,1874,2.0,1.0,5,1,1,3,0,5,14602660,0
2265,4,2097,3.0,2.0,5,0,1,3,1,3,10668780,1
2266,2,1159,1.0,1.0,3,0,2,1,0,4,12415500,1
2267,4,1438,2.0,1.0,4,1,2,2,2,5,14509000,0
2268,2,863,1.0,1.0,3,0,1,2,1,3,7341810,0
2269,0,1292,1.0,1.0,3,0,2,0,1,4,10339000,3
2270,5,1691,1.0,1.0,4,1,0,2,2,3,12549660,3
2271,5,1894,2.0,1.0,5,1,0,2,1,3,12680410,1
2272,2,1174,1.0,1.0,3,0,2,0,1,5,13328250,1
2273,3,1838,3.0,2.0,5,0,0,1,1,5,9952680,2
2274,0,1582,2.0,2.0,4,0,2,3,2,3,12570750,3
2275,4,1951,3.0,2.0,5,0,0,1,2,3,9772960,0
2276,0,1237,1.0,1.0,3,1,1,1,1,1,6823875,3
2277,3,1989,3.0,2.0,5,1,1,1,0,1,9188290,0
2278,2,1129,1.0,1.0,3,1,2,2,1,5,14614100,4
2279,2,768,1.0,1.0,2,1,0,0,0,5,7462400,0
2280,2,1056,1.0,1.0,3,0,1,1,0,3,6930720,0
2281,6,1585,1.0,1.0,4,0,2,3,0,5,17805860,3
2282,4,1789,3.0,2.0,5,1,0,3,2,4,11874360,4
2283,3,1869,3.0,2.0,5,0,2,1,0,5,15941330,4
2284,0,520,1.0,1.0,2,0,2,2,2,1,5246250,0
2285,2,738,1.0,1.0,2,1,2,1,0,4,10625000,4
2286,3,1914,3.0,2.0,5,1,0,1,2,4,11781260,2
2287,5,1576,1.0,1.0,4,0,1,3,2,3,12560000,3
2288,2,869,1.0,1.0,3,0,0,0,2,3,6831950,0
2289,1,635,1.0,1.0,2,0,0,0,2,3,6000900,0
2290,5,1875,2.0,1.0,5,1,0,0,2,4,14640260,4
2291,4,2344,4.0,2.0,6,0,2,1,2,5,18963740,3
2292,5,1804,2.0,1.0,5,1,0,3,2,5,14507380,3
2293,1,985,1.0,1.0,3,0,1,2,2,1,7375400,3
2294,5,1589,1.0,1.0,4,1,2,3,0,4,18676960,3
2295,0,1390,2.0,2.0,4,1,1,3,2,1,7941000,3
2296,4,2435,4.0,2.0,6,0,0,3,2,5,12911300,3
2297,1,1145,1.0,1.0,3,1,1,1,2,5,11804935,3
2298,2,714,1.0,1.0,2,0,0,3,2,5,8191450,2
2299,2,1174,1.0,1.0,3,0,2,1,2,3,12980150,3
2300,5,1936,2.0,1.0,5,0,2,3,2,3,21320640,4
2301,0,1477,2.0,2.0,4,0,2,3,0,2,9898250,2
2302,0,1017,1.0,1.0,3,1,2,3,2,1,9715500,4
2303,2,943,1.0,1.0,3,0,1,3,0,3,7710860,4
2304,6,1515,1.0,1.0,4,0,1,3,0,4,11415610,2
2305,2,1071,1.0,1.0,3,0,1,3,1,5,9277020,0
2306,3,1937,3.0,2.0,5,0,1,1,1,3,10670850,3
2307,4,2440,4.0,2.0,6,1,1,1,1,5,14217020,3
2308,2,892,1.0,1.0,3,1,1,3,0,3,8027540,2
2309,3,1951,3.0,2.0,5,0,2,0,1,3,15635990,2
2310,0,1452,2.0,2.0,4,0,1,2,1,3,8008250,3
2311,3,1605,2.0,1.0,4,0,2,0,1,1,11710370,0
2312,2,733,1.0,1.0,2,0,1,3,1,3,7487660,4
2313,0,616,1.0,1.0,2,0,1,3,2,2,5452000,4
2314,5,1525,1.0,1.0,4,0,1,2,0,4,12019000,4
2315,4,1577,2.0,1.0,4,0,1,1,1,3,9218040,2
2316,1,1002,1.0,1.0,3,1,1,1,1,0,7731120,1
2317,3,1792,2.0,1.0,4,1,2,0,2,3,15370850,2
2318,2,721,1.0,1.0,2,1,1,1,0,5,7947370,1
2319,6,1530,1.0,1.0,4,1,2,0,0,3,17340400,1
2320,2,723,1.0,1.0,2,1,2,1,0,5,10659650,1
2321,1,840,1.0,1.0,3,0,1,3,1,1,6578415,1
2322,0,1254,1.0,1.0,3,1,1,2,0,4,8656000,4
2323,0,1129,1.0,1.0,3,1,1,2,1,1,6472125,3
2324,1,1272,2.0,2.0,4,0,0,0,1,5,9889600,0
2325,1,1085,1.0,1.0,3,1,0,3,1,2,8920280,4
2326,3,1922,3.0,2.0,5,0,1,2,1,3,10739020,3
2327,2,994,1.0,1.0,3,0,2,2,0,4,11534600,4
2328,3,1798,2.0,1.0,4,1,0,2,0,4,9409960,1
2329,3,1544,2.0,1.0,4,0,2,3,0,4,13104880,1
2330,3,1740,2.0,1.0,4,1,1,1,2,5,12192300,3
2331,3,1676,2.0,1.0,4,0,0,0,2,4,8932590,0
2332,1,1209,2.0,2.0,4,1,0,2,1,4,10672285,3
2333,4,1397,2.0,1.0,4,1,2,2,1,3,12774540,2
2334,0,1028,1.0,1.0,3,1,0,0,0,4,7087250,1
2335,1,1063,1.0,1.0,3,1,1,2,1,3,10525805,4
2336,3,1596,2.0,1.0,4,1,0,1,1,5,9637350,0
2337,1,648,1.0,1.0,2,0,2,1,0,3,8044160,1
2338,3,1732,2.0,1.0,4,0,1,0,0,2,8913270,4
2339,2,1100,1.0,1.0,3,0,1,0,0,5,9171700,4
2340,2,1182,1.0,1.0,3,0,1,3,2,5,10876790,4
2341,4,2137,3.0,2.0,5,0,1,2,1,5,11810540,0
2342,2,1298,2.0,1.0,4,1,2,2,1,5,16006000,4
2343,3,1581,2.0,1.0,4,1,0,1,0,1,7763400,2
2344,3,1520,2.0,1.0,4,0,1,2,1,0,7522430,4
2345,2,785,1.0,1.0,2,0,1,0,0,5,7335200,2
2346,3,1929,3.0,2.0,5,1,2,0,2,2,16070870,3
2347,2,765,1.0,1.0,2,1,0,0,1,3,6860600,1
2348,4,2215,3.0,2.0,5,1,0,3,2,3,11596240,0
2349,4,1599,2.0,1.0,4,1,0,1,2,3,10148600,4
2350,4,1320,1.0,1.0,3,0,2,3,2,3,11851240,1
2351,6,1527,1.0,1.0,4,1,2,2,0,5,18686210,4
2352,2,803,1.0,1.0,3,0,0,1,0,4,6811400,3
2353,1,778,1.0,1.0,2,0,2,1,2,2,9821540,1
2354,6,1917,2.0,1.0,5,0,1,0,1,4,14105580,2
2355,6,1762,1.0,1.0,4,0,2,1,0,3,18333020,4
2356,5,1662,1.0,1.0,4,1,0,1,1,4,12916910,4
2357,1,691,1.0,1.0,2,0,0,0,0,3,5499565,1
2358,2,1142,1.0,1.0,3,0,0,3,2,3,8559850,3
2359,0,965,1.0,1.0,3,1,0,1,2,2,6641500,3
2360,3,1793,2.0,1.0,4,1,0,2,0,0,6980320,0
2361,2,1021,1.0,1.0,3,0,1,3,1,5,9304770,2
2362,2,1097,1.0,1.0,3,1,2,0,2,5,14874950,2
2363,3,1753,2.0,1.0,4,0,1,2,0,0,6928000,3
2364,6,1941,2.0,1.0,5,1,1,2,2,5,16538570,2
2365,2,1067,1.0,1.0,3,0,0,1,2,5,9112450,1
2366,2,733,1.0,1.0,2,1,2,3,0,4,10548750,4
2367,5,1856,2.0,1.0,5,0,1,3,2,4,14168130,0
2368,2,961,1.0,1.0,3,0,1,2,1,4,8402320,3
2369,0,681,1.0,1.0,2,0,0,0,1,0,2640250,1
2370,3,1550,2.0,1.0,4,0,2,3,2,1,12337670,0
2371,5,1766,1.0,1.0,4,0,2,0,0,3,17722310,0
2372,2,983,1.0,1.0,3,0,1,3,1,5,8978460,0
2373,5,1638,1.0,1.0,4,0,0,3,0,3,10514930,3
2374,4,2092,3.0,2.0,5,0,0,2,1,5,11431740,3
2375,2,942,1.0,1.0,3,0,0,1,0,5,7913300,4
