,AREA,INT_SQFT,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,UTILITY_AVAIL,STREET,MZZONE,SALES_PRICE,AGE_SOLD,YEARSOLD,Commercial,House,Others
1603,3.0,1882,3,2,5,0.0,0,0.0,1.0,0.0,12402070,51,2011,1.0,0.0,0.0
1604,2.0,963,1,1,3,0.0,1,2.0,0.0,4.0,8260400,16,2015,0.0,1.0,0.0
1605,2.0,1055,1,1,3,3.0,1,1.0,0.0,3.0,12069000,20,2007,1.0,0.0,0.0
1606,0.0,1390,2,2,4,0.0,0,2.0,0.0,2.0,5940500,39,2010,0.0,0.0,1.0
1607,3.0,1599,2,1,4,4.0,1,1.0,0.0,0.0,7989570,31,2009,0.0,0.0,1.0
1608,0.0,1591,2,2,4,3.0,0,0.0,1.0,5.0,8791000,21,2009,0.0,1.0,0.0
1609,0.0,1265,1,1,3,1.0,1,0.0,1.0,2.0,10027000,24,2009,1.0,0.0,0.0
1610,1.0,870,1,1,3,2.0,1,3.0,1.0,2.0,11111010,34,2009,1.0,0.0,0.0
1611,1.0,1122,1,1,3,3.0,1,3.0,0.0,1.0,8599095,13,2009,0.0,0.0,1.0
1612,1.0,613,1,1,2,2.0,1,1.0,1.0,2.0,6703210,34,2011,0.0,0.0,1.0
1613,3.0,1670,2,1,4,2.0,1,0.0,1.0,0.0,8153390,12,2006,0.0,1.0,0.0
1614,4.0,1338,2,1,4,3.0,0,3.0,2.0,4.0,12846980,9,2009,1.0,0.0,0.0
1615,4.0,1319,1,1,3,2.0,0,2.0,1.0,3.0,7826780,30,2010,0.0,0.0,1.0
1616,4.0,1710,2,1,4,1.0,1,2.0,1.0,5.0,10978140,7,2011,0.0,1.0,0.0
1617,5.0,1938,2,1,5,0.0,1,0.0,0.0,3.0,11802180,44,2008,0.0,1.0,0.0
1618,0.0,1058,1,1,3,3.0,1,2.0,0.0,5.0,8388500,18,2011,0.0,0.0,1.0
1619,2.0,1251,2,1,4,2.0,0,3.0,2.0,4.0,14239850,35,2011,1.0,0.0,0.0
1620,5.0,1710,1,1,4,0.0,0,2.0,2.0,3.0,18299980,39,2013,1.0,0.0,0.0
1621,1.0,617,1,1,2,0.0,0,2.0,1.0,1.0,4917940,36,2011,0.0,0.0,1.0
1622,1.0,916,1,1,3,0.0,0,3.0,2.0,0.0,6177070,39,2007,0.0,0.0,1.0
1623,2.0,1027,1,1,3,1.0,0,0.0,0.0,5.0,7671200,36,2014,0.0,1.0,0.0
1624,1.0,1223,2,2,4,0.0,0,3.0,0.0,0.0,6897450,30,2008,0.0,0.0,1.0
1625,4.0,1422,2,1,4,1.0,1,1.0,1.0,5.0,13940580,19,2011,1.0,0.0,0.0
1626,2.0,1081,1,1,3,2.0,1,3.0,0.0,3.0,12370100,26,2008,1.0,0.0,0.0
1627,3.0,1603,2,1,4,2.0,1,1.0,2.0,2.0,14102650,26,2004,1.0,0.0,0.0
1628,5.0,1762,1,1,4,4.0,1,2.0,1.0,4.0,14682580,16,2006,0.0,0.0,1.0
1629,1.0,1219,2,2,4,1.0,0,2.0,0.0,2.0,7400260,23,2010,0.0,1.0,0.0
1630,4.0,1953,3,2,5,2.0,1,1.0,1.0,3.0,10288980,30,2008,0.0,1.0,0.0
1631,0.0,1208,1,1,3,2.0,0,1.0,2.0,1.0,6377750,21,2009,0.0,0.0,1.0
1632,0.0,849,1,1,2,0.0,1,1.0,1.0,0.0,6312750,37,2009,1.0,0.0,0.0
1633,0.0,522,1,1,2,2.0,0,3.0,2.0,1.0,4362750,17,2009,0.0,1.0,0.0
1634,0.0,1610,2,2,4,0.0,0,2.0,2.0,4.0,12520250,31,2011,1.0,0.0,0.0
1635,4.0,1945,3,2,5,2.0,1,2.0,2.0,3.0,10834460,23,2010,0.0,1.0,0.0
1636,1.0,884,1,1,3,3.0,1,1.0,0.0,5.0,9426345,23,2009,0.0,0.0,1.0
1637,0.0,668,1,1,2,0.0,0,3.0,2.0,3.0,5232500,49,2011,0.0,1.0,0.0
1638,0.0,740,1,1,2,2.0,0,3.0,1.0,3.0,5283000,32,2009,0.0,1.0,0.0
1639,1.0,1158,1,1,3,1.0,1,2.0,2.0,3.0,10416480,32,2011,0.0,0.0,1.0
1640,3.0,1840,3,2,5,4.0,1,3.0,2.0,2.0,15715370,46,2010,1.0,0.0,0.0
1641,2.0,829,1,1,3,3.0,1,1.0,2.0,5.0,9179950,33,2011,0.0,1.0,0.0
1642,5.0,1650,1,1,4,2.0,0,2.0,0.0,3.0,17115030,29,2010,1.0,0.0,0.0
1643,5.0,1663,1,1,4,0.0,0,1.0,2.0,4.0,12869560,21,2009,0.0,0.0,1.0
1644,3.0,1913,3,2,5,0.0,0,1.0,0.0,0.0,7030720,16,2011,0.0,1.0,0.0
1645,3.0,1963,3,2,5,2.0,0,1.0,1.0,1.0,8636980,9,2011,0.0,1.0,0.0
1646,6.0,1806,2,1,5,4.0,0,1.0,1.0,5.0,14638800,21,2008,0.0,0.0,1.0
1647,3.0,1630,2,1,4,0.0,0,3.0,2.0,0.0,7279480,24,2008,0.0,1.0,0.0
1648,0.0,1016,1,1,3,2.0,0,1.0,2.0,0.0,4473750,33,2010,0.0,1.0,0.0
1649,6.0,1823,2,1,5,0.0,1,0.0,0.0,5.0,20527770,26,2007,1.0,0.0,0.0
1650,2.0,1185,1,1,3,4.0,0,3.0,0.0,3.0,12387700,30,2014,1.0,0.0,0.0
1651,0.0,1478,2,2,4,3.0,0,0.0,0.0,0.0,4458750,49,2009,0.0,1.0,0.0
1652,2.0,875,1,1,3,0.0,1,0.0,2.0,4.0,8537500,26,2007,0.0,1.0,0.0
1653,4.0,2087,3,2,5,0.0,1,3.0,2.0,3.0,11552700,5,2011,0.0,1.0,0.0
1654,5.0,1970,2,1,5,0.0,1,0.0,1.0,4.0,13703500,10,2008,0.0,1.0,0.0
1655,3.0,1645,2,1,4,0.0,1,2.0,0.0,3.0,13920600,10,2006,1.0,0.0,0.0
1656,6.0,1856,2,1,5,3.0,0,2.0,1.0,3.0,19550620,41,2013,1.0,0.0,0.0
1657,3.0,1782,2,1,4,4.0,1,2.0,2.0,3.0,16068640,31,2005,1.0,0.0,0.0
1658,0.0,1465,2,2,4,2.0,1,3.0,1.0,0.0,6397000,34,2011,0.0,1.0,0.0
1659,4.0,2439,4,2,6,0.0,0,2.0,2.0,3.0,11119720,26,2011,0.0,1.0,0.0
1660,4.0,1693,2,1,4,2.0,0,3.0,2.0,5.0,11431660,10,2010,0.0,0.0,1.0
1661,5.0,1737,1,1,4,4.0,0,2.0,1.0,3.0,12793250,22,2009,0.0,0.0,1.0
1662,0.0,1111,1,1,3,0.0,1,3.0,2.0,5.0,8631250,41,2012,0.0,1.0,0.0
1663,4.0,2485,4,2,6,3.0,0,3.0,1.0,4.0,18984160,8,2011,1.0,0.0,0.0
1664,3.0,1568,2,1,4,4.0,1,2.0,2.0,5.0,12415670,11,2004,0.0,0.0,1.0
1665,0.0,512,1,1,2,1.0,0,2.0,2.0,1.0,5244500,26,2011,1.0,0.0,0.0
1666,2.0,958,1,1,3,2.0,0,3.0,0.0,3.0,10720550,9,2010,1.0,0.0,0.0
1667,6.0,1565,1,1,4,2.0,1,1.0,2.0,5.0,19685020,30,2010,1.0,0.0,0.0
1668,4.0,1706,2,1,4,2.0,1,2.0,1.0,3.0,14400140,27,2012,1.0,0.0,0.0
1669,3.0,1616,2,1,4,3.0,1,1.0,1.0,5.0,10094160,53,2011,0.0,1.0,0.0
1670,5.0,1531,1,1,4,2.0,0,1.0,1.0,4.0,17480550,20,2014,1.0,0.0,0.0
1671,5.0,1636,1,1,4,2.0,1,1.0,2.0,3.0,13380530,20,2009,0.0,0.0,1.0
1672,4.0,1997,3,2,5,4.0,1,1.0,1.0,3.0,16469500,15,2008,1.0,0.0,0.0
1673,2.0,915,1,1,3,0.0,1,2.0,1.0,3.0,8133300,38,2013,0.0,0.0,1.0
1674,1.0,1046,1,1,3,3.0,0,1.0,0.0,2.0,10760220,28,2010,1.0,0.0,0.0
1675,4.0,1465,2,1,4,4.0,0,1.0,2.0,5.0,10148180,10,2008,0.0,1.0,0.0
1676,4.0,1399,2,1,4,0.0,1,2.0,2.0,5.0,10695340,29,2010,0.0,0.0,1.0
1677,2.0,1126,1,1,3,1.0,0,0.0,2.0,3.0,8882720,18,2012,0.0,0.0,1.0
1678,0.0,1368,2,2,4,1.0,0,3.0,1.0,3.0,6774750,37,2009,0.0,1.0,0.0
1679,2.0,709,1,1,2,1.0,0,2.0,0.0,4.0,6435300,14,2007,0.0,1.0,0.0
1680,6.0,1550,1,1,4,3.0,0,0.0,1.0,4.0,11109230,19,2008,0.0,1.0,0.0
1681,3.0,1882,3,2,5,0.0,1,1.0,1.0,0.0,14239220,16,2010,1.0,0.0,0.0
1682,5.0,1538,1,1,4,0.0,1,1.0,2.0,3.0,11312920,36,2007,0.0,1.0,0.0
1683,3.0,1881,3,2,5,1.0,0,1.0,1.0,3.0,14495770,41,2009,1.0,0.0,0.0
1684,1.0,641,1,1,2,4.0,0,2.0,1.0,4.0,9947855,17,2010,1.0,0.0,0.0
1685,5.0,1912,2,1,5,3.0,0,2.0,1.0,3.0,12364840,17,2008,0.0,1.0,0.0
1686,2.0,1194,1,1,3,0.0,1,1.0,2.0,3.0,13683650,34,2011,1.0,0.0,0.0
1687,0.0,1502,2,2,4,3.0,1,0.0,2.0,4.0,9328250,31,2011,0.0,1.0,0.0
1688,5.0,1649,1,1,4,0.0,0,0.0,2.0,4.0,18803650,10,2012,1.0,0.0,0.0
1689,0.0,854,1,1,2,0.0,0,3.0,2.0,5.0,7581750,5,2011,0.0,1.0,0.0
1690,4.0,2388,4,2,6,1.0,1,3.0,1.0,3.0,12014520,6,2011,0.0,1.0,0.0
1691,0.0,1381,2,2,4,4.0,0,2.0,2.0,3.0,8286250,5,2010,0.0,1.0,0.0
1692,2.0,838,1,1,3,0.0,1,1.0,2.0,5.0,12194550,36,2007,1.0,0.0,0.0
1693,4.0,1684,2,1,4,2.0,1,3.0,1.0,4.0,14994840,22,2009,1.0,0.0,0.0
1694,5.0,1740,1,1,4,4.0,1,2.0,2.0,4.0,13695970,32,2014,0.0,1.0,0.0
1695,6.0,1918,2,1,5,1.0,1,1.0,0.0,4.0,20747530,44,2009,1.0,0.0,0.0
1696,0.0,669,1,1,2,2.0,0,1.0,0.0,4.0,5110125,37,2009,0.0,0.0,1.0
1697,2.0,965,1,1,3,3.0,0,2.0,2.0,5.0,9625300,27,2012,0.0,0.0,1.0
1698,3.0,1899,3,2,5,3.0,0,1.0,1.0,1.0,8433410,18,2006,0.0,1.0,0.0
1699,3.0,1553,2,1,4,0.0,0,0.0,0.0,2.0,6766430,19,2007,0.0,1.0,0.0
1700,0.0,976,1,1,3,2.0,1,1.0,1.0,3.0,6895500,18,2010,0.0,1.0,0.0
1701,5.0,1628,1,1,4,4.0,0,3.0,2.0,4.0,12651550,10,2007,0.0,1.0,0.0
1702,2.0,894,1,1,3,0.0,1,3.0,1.0,4.0,9038780,27,2007,0.0,0.0,1.0
1703,5.0,1734,1,1,4,2.0,0,0.0,0.0,3.0,10497580,24,2014,0.0,1.0,0.0
1704,0.0,662,1,1,2,1.0,0,3.0,0.0,2.0,5073500,50,2011,1.0,0.0,0.0
1705,1.0,994,1,1,3,3.0,0,3.0,2.0,0.0,10834880,12,2007,1.0,0.0,0.0
1706,2.0,1033,1,1,3,0.0,0,1.0,0.0,5.0,11718800,28,2011,1.0,0.0,0.0
1707,0.0,1462,2,2,4,0.0,0,0.0,0.0,0.0,4361500,30,2010,0.0,1.0,0.0
1708,5.0,1662,1,1,4,3.0,1,0.0,0.0,4.0,19074830,14,2014,1.0,0.0,0.0
1709,4.0,1865,3,2,5,1.0,0,3.0,2.0,3.0,9859360,18,2009,0.0,1.0,0.0
1710,0.0,1042,1,1,3,3.0,1,0.0,1.0,0.0,5265250,38,2010,0.0,0.0,1.0
1711,2.0,828,1,1,3,4.0,0,1.0,0.0,4.0,7553060,22,2011,0.0,0.0,1.0
1712,2.0,850,1,1,3,3.0,0,2.0,1.0,3.0,7123750,10,2014,0.0,1.0,0.0
1713,0.0,1562,2,2,4,1.0,1,2.0,0.0,3.0,11359000,48,2010,1.0,0.0,0.0
1714,4.0,1425,2,1,4,2.0,1,3.0,2.0,3.0,9762100,5,2011,0.0,1.0,0.0
1715,5.0,1813,2,1,5,0.0,0,3.0,0.0,4.0,12370550,43,2011,0.0,0.0,1.0
1716,3.0,1973,3,2,5,4.0,0,2.0,2.0,1.0,8962970,45,2004,0.0,1.0,0.0
1717,5.0,1558,1,1,4,3.0,0,2.0,1.0,3.0,10841760,13,2013,0.0,1.0,0.0
1718,3.0,1702,2,1,4,0.0,1,2.0,0.0,5.0,10140700,25,2005,0.0,1.0,0.0
1719,6.0,1781,1,1,4,1.0,0,2.0,0.0,3.0,17959010,38,2014,1.0,0.0,0.0
1720,6.0,1538,1,1,4,1.0,1,0.0,1.0,3.0,17749320,21,2010,1.0,0.0,0.0
1721,3.0,1906,3,2,5,1.0,1,2.0,1.0,3.0,16602700,5,2011,1.0,0.0,0.0
1722,5.0,1782,1,1,4,2.0,1,2.0,1.0,5.0,14980260,20,2014,0.0,0.0,1.0
1723,1.0,848,1,1,3,0.0,1,2.0,1.0,3.0,11476830,22,2007,1.0,0.0,0.0
1724,2.0,737,1,1,2,3.0,1,1.0,0.0,4.0,10276200,16,2013,1.0,0.0,0.0
1725,6.0,1512,1,1,4,3.0,1,0.0,1.0,5.0,13737610,10,2008,0.0,0.0,1.0
1726,4.0,1956,3,2,5,3.0,1,2.0,1.0,4.0,11373920,6,2009,0.0,1.0,0.0
1727,4.0,1402,2,1,4,0.0,0,1.0,2.0,5.0,13085580,19,2010,1.0,0.0,0.0
1728,2.0,779,1,1,2,1.0,1,2.0,1.0,3.0,7574830,39,2009,0.0,0.0,1.0
1729,5.0,1625,1,1,4,2.0,0,2.0,2.0,3.0,12085470,41,2007,0.0,0.0,1.0
1730,5.0,1724,1,1,4,2.0,0,0.0,1.0,3.0,12337540,16,2007,0.0,0.0,1.0
1731,4.0,2277,4,2,6,2.0,1,1.0,2.0,4.0,13310520,28,2010,0.0,0.0,1.0
1732,6.0,1692,1,1,4,1.0,1,2.0,1.0,4.0,13669910,30,2012,0.0,0.0,1.0
1733,2.0,1184,1,1,3,0.0,1,1.0,0.0,5.0,13860650,27,2007,1.0,0.0,0.0
1734,0.0,657,1,1,2,1.0,0,0.0,0.0,2.0,3643875,43,2011,0.0,0.0,1.0
1735,2.0,942,1,1,3,4.0,0,2.0,0.0,4.0,7766550,18,2011,0.0,1.0,0.0
1736,3.0,1535,2,1,4,0.0,1,1.0,2.0,4.0,14211850,40,2005,1.0,0.0,0.0
1737,2.0,966,1,1,3,2.0,1,2.0,1.0,5.0,13231850,28,2013,1.0,0.0,0.0
1738,0.0,1294,1,1,3,4.0,1,1.0,0.0,5.0,9160750,22,2010,0.0,0.0,1.0
1739,4.0,2042,3,2,5,2.0,1,2.0,1.0,3.0,11848520,14,2010,0.0,0.0,1.0
1740,1.0,1110,1,1,3,3.0,1,1.0,2.0,0.0,8561060,24,2011,0.0,0.0,1.0
1741,2.0,819,1,1,3,4.0,1,2.0,1.0,3.0,8131900,22,2008,0.0,1.0,0.0
1742,2.0,1132,1,1,3,3.0,0,2.0,1.0,5.0,13709700,14,2013,1.0,0.0,0.0
1743,1.0,900,1,1,3,4.0,1,1.0,2.0,4.0,10128440,36,2007,0.0,0.0,1.0
1744,4.0,2486,4,2,6,2.0,1,2.0,2.0,3.0,19615980,19,2008,1.0,0.0,0.0
1745,0.0,896,1,1,3,3.0,1,1.0,0.0,0.0,6765500,10,2012,1.0,0.0,0.0
1746,3.0,1749,2,1,4,2.0,1,3.0,2.0,3.0,15388610,44,2009,1.0,0.0,0.0
1747,2.0,1252,2,1,4,3.0,1,1.0,1.0,4.0,14902450,19,2007,1.0,0.0,0.0
1748,2.0,1234,2,1,4,0.0,0,1.0,1.0,5.0,13822150,37,2012,1.0,0.0,0.0
1749,4.0,2306,4,2,6,1.0,1,2.0,1.0,3.0,11319280,25,2011,0.0,1.0,0.0
1750,2.0,814,1,1,3,2.0,0,2.0,2.0,5.0,8890930,25,2010,0.0,0.0,1.0
1751,2.0,878,1,1,3,0.0,0,3.0,2.0,5.0,9209360,18,2013,0.0,0.0,1.0
1752,2.0,1053,1,1,3,1.0,0,1.0,2.0,5.0,13217400,20,2010,1.0,0.0,0.0
1753,6.0,1809,2,1,5,1.0,0,2.0,1.0,4.0,20034510,14,2006,1.0,0.0,0.0
1754,5.0,1871,2,1,5,3.0,0,3.0,2.0,5.0,14904220,32,2015,0.0,0.0,1.0
1755,2.0,802,1,1,3,2.0,1,0.0,0.0,3.0,9721700,39,2011,1.0,0.0,0.0
1756,2.0,1191,1,1,3,0.0,1,0.0,2.0,4.0,9894050,23,2011,0.0,1.0,0.0
1757,1.0,1025,1,1,3,4.0,0,3.0,2.0,5.0,10843610,34,2007,0.0,0.0,1.0
1758,4.0,1392,2,1,4,1.0,0,1.0,1.0,4.0,12286360,8,2011,1.0,0.0,0.0
1759,4.0,2499,4,2,6,3.0,1,1.0,1.0,3.0,13397920,7,2010,0.0,0.0,1.0
1760,0.0,1290,1,1,3,2.0,1,0.0,2.0,4.0,8700500,26,2010,0.0,1.0,0.0
1761,5.0,1760,1,1,4,1.0,1,3.0,1.0,4.0,20346350,20,2015,1.0,0.0,0.0
1762,2.0,1279,2,1,4,3.0,0,0.0,1.0,4.0,9795730,22,2012,0.0,0.0,1.0
1763,2.0,816,1,1,3,0.0,0,2.0,2.0,3.0,10008100,30,2011,1.0,0.0,0.0
1764,6.0,1904,2,1,5,4.0,0,0.0,2.0,3.0,20838520,26,2009,1.0,0.0,0.0
1765,4.0,1502,2,1,4,3.0,0,2.0,1.0,3.0,12614460,14,2009,1.0,0.0,0.0
1766,2.0,922,1,1,3,0.0,1,2.0,1.0,3.0,8634640,14,2010,0.0,0.0,1.0
1767,6.0,1781,1,1,4,4.0,0,2.0,1.0,4.0,20518750,10,2009,1.0,0.0,0.0
1768,1.0,645,1,1,2,3.0,1,1.0,1.0,1.0,8793480,12,2010,1.0,0.0,0.0
1769,2.0,1142,1,1,3,1.0,0,1.0,0.0,5.0,12807300,22,2013,1.0,0.0,0.0
1770,6.0,1674,1,1,4,2.0,0,3.0,0.0,3.0,10410130,44,2013,0.0,1.0,0.0
1771,1.0,781,1,1,2,4.0,0,2.0,2.0,3.0,11157780,12,2010,1.0,0.0,0.0
1772,1.0,1274,2,2,4,0.0,0,3.0,0.0,3.0,9335050,10,2007,0.0,0.0,1.0
1773,0.0,687,1,1,2,4.0,0,3.0,0.0,4.0,5913625,18,2010,0.0,0.0,1.0
1774,6.0,1886,2,1,5,3.0,0,3.0,2.0,4.0,14671170,22,2009,0.0,0.0,1.0
1775,6.0,1598,1,1,4,3.0,1,1.0,2.0,5.0,20024110,33,2007,1.0,0.0,0.0
1776,0.0,593,1,1,2,1.0,1,1.0,0.0,5.0,6474250,13,2012,0.0,1.0,0.0
1777,5.0,1815,2,1,5,0.0,0,1.0,0.0,5.0,19814280,14,2013,1.0,0.0,0.0
1778,0.0,1121,1,1,3,1.0,0,1.0,1.0,2.0,5849125,31,2009,0.0,0.0,1.0
1779,2.0,1182,1,1,3,1.0,0,1.0,1.0,5.0,10097940,8,2009,0.0,0.0,1.0
1780,5.0,1864,2,1,5,0.0,0,0.0,0.0,5.0,12867590,40,2010,0.0,0.0,1.0
1781,4.0,2125,3,2,5,2.0,0,1.0,2.0,4.0,16656560,29,2011,1.0,0.0,0.0
1782,2.0,955,1,1,3,4.0,0,2.0,2.0,5.0,9743700,6,2012,0.0,1.0,0.0
1783,3.0,1625,2,1,4,3.0,0,2.0,1.0,3.0,13718940,17,2008,1.0,0.0,0.0
1784,2.0,864,1,1,3,3.0,1,0.0,1.0,5.0,12556650,7,2012,1.0,0.0,0.0
1785,2.0,1183,1,1,3,3.0,1,1.0,2.0,3.0,10453960,15,2014,0.0,0.0,1.0
1786,0.0,938,1,1,3,3.0,0,3.0,2.0,1.0,4918500,46,2011,0.0,1.0,0.0
1787,0.0,1040,1,1,3,4.0,1,0.0,1.0,4.0,7600500,37,2009,0.0,1.0,0.0
1788,2.0,849,1,1,3,4.0,1,1.0,1.0,4.0,11650600,36,2010,1.0,0.0,0.0
1789,0.0,914,1,1,3,1.0,1,3.0,0.0,3.0,6688000,23,2011,0.0,0.0,1.0
1790,0.0,1156,1,1,3,4.0,1,0.0,2.0,4.0,8947750,9,2011,0.0,1.0,0.0
1791,2.0,830,1,1,3,1.0,1,2.0,0.0,4.0,10858850,23,2014,1.0,0.0,0.0
1792,4.0,1655,2,1,4,0.0,0,2.0,2.0,5.0,9843580,29,2010,0.0,1.0,0.0
1793,4.0,1693,2,1,4,1.0,1,1.0,1.0,4.0,10021800,20,2009,0.0,1.0,0.0
1794,2.0,1014,1,1,3,0.0,1,0.0,2.0,4.0,13091650,23,2007,1.0,0.0,0.0
1795,2.0,1148,1,1,3,3.0,0,0.0,2.0,3.0,8179150,32,2013,0.0,1.0,0.0
1796,4.0,2453,4,2,6,1.0,0,3.0,2.0,5.0,13729040,20,2011,0.0,0.0,1.0
1797,4.0,2167,3,2,5,4.0,0,2.0,1.0,5.0,12477240,25,2011,0.0,0.0,1.0
1798,0.0,1404,2,2,4,1.0,1,2.0,2.0,3.0,9146500,20,2011,0.0,0.0,1.0
1799,6.0,1545,1,1,4,4.0,0,0.0,2.0,5.0,13986920,6,2007,0.0,0.0,1.0
1800,3.0,1634,2,1,4,2.0,1,1.0,0.0,3.0,8177900,55,2006,0.0,1.0,0.0
1801,2.0,1268,2,1,4,0.0,1,1.0,2.0,5.0,10982650,19,2007,0.0,1.0,0.0
1802,4.0,1682,2,1,4,3.0,1,1.0,2.0,5.0,12239160,6,2011,0.0,0.0,1.0
1803,3.0,1787,2,1,4,4.0,0,1.0,1.0,3.0,9640180,49,2010,0.0,0.0,1.0
1804,0.0,1337,2,2,4,1.0,1,0.0,2.0,2.0,7953125,36,2010,0.0,0.0,1.0
1805,1.0,695,1,1,2,1.0,1,2.0,1.0,0.0,6149410,14,2012,0.0,0.0,1.0
1806,5.0,1930,2,1,5,0.0,0,1.0,2.0,5.0,13060780,44,2010,0.0,1.0,0.0
1807,2.0,1042,1,1,3,2.0,1,3.0,2.0,4.0,10581040,18,2012,0.0,0.0,1.0
1808,6.0,1613,1,1,4,0.0,0,1.0,1.0,3.0,17538420,6,2012,1.0,0.0,0.0
1809,0.0,1270,1,1,3,4.0,1,0.0,2.0,4.0,8953500,23,2012,0.0,1.0,0.0
1810,2.0,997,1,1,3,0.0,1,0.0,2.0,3.0,12056200,39,2010,1.0,0.0,0.0
1811,2.0,726,1,1,2,1.0,0,0.0,0.0,4.0,6280650,11,2014,0.0,1.0,0.0
1812,3.0,1853,3,2,5,4.0,0,1.0,0.0,3.0,10017780,9,2009,0.0,0.0,1.0
1813,3.0,1591,2,1,4,4.0,0,2.0,1.0,2.0,8353830,19,2006,0.0,1.0,0.0
1814,5.0,1980,2,1,5,1.0,0,0.0,2.0,4.0,14332790,32,2007,0.0,0.0,1.0
1815,4.0,2226,4,2,6,1.0,1,2.0,1.0,4.0,11670400,30,2011,0.0,1.0,0.0
1816,1.0,808,1,1,3,4.0,0,0.0,1.0,5.0,11949085,20,2011,1.0,0.0,0.0
1817,0.0,1376,2,2,4,4.0,0,2.0,0.0,5.0,8105250,19,2012,0.0,1.0,0.0
1818,6.0,1868,2,1,5,3.0,0,2.0,2.0,3.0,20033450,40,2007,1.0,0.0,0.0
1819,0.0,1311,1,1,3,1.0,0,1.0,1.0,3.0,6532250,28,2010,0.0,1.0,0.0
1820,1.0,805,1,1,3,4.0,1,3.0,2.0,2.0,8934405,27,2009,0.0,0.0,1.0
1821,2.0,706,1,1,2,3.0,0,3.0,1.0,5.0,7818970,33,2013,0.0,0.0,1.0
1822,0.0,1464,2,2,4,3.0,0,0.0,1.0,0.0,6272750,5,2010,0.0,0.0,1.0
1823,1.0,648,1,1,2,1.0,0,1.0,2.0,5.0,10374210,34,2012,1.0,0.0,0.0
1824,3.0,1917,3,2,5,0.0,1,0.0,0.0,5.0,11081520,6,2008,0.0,1.0,0.0
1825,1.0,1018,1,1,3,1.0,1,3.0,0.0,3.0,9213320,8,2009,0.0,0.0,1.0
1826,5.0,1694,1,1,4,0.0,1,3.0,1.0,3.0,18855250,35,2011,1.0,0.0,0.0
1827,2.0,1112,1,1,3,4.0,1,3.0,0.0,4.0,13363650,35,2008,1.0,0.0,0.0
1828,0.0,950,1,1,3,0.0,1,3.0,0.0,3.0,6408750,17,2010,0.0,1.0,0.0
1829,1.0,1282,2,2,4,3.0,1,2.0,0.0,5.0,10934170,18,2007,0.0,1.0,0.0
1830,3.0,1639,2,1,4,0.0,0,3.0,2.0,0.0,7016840,37,2010,0.0,1.0,0.0
1831,4.0,1501,2,1,4,1.0,1,1.0,1.0,5.0,10681680,24,2008,0.0,0.0,1.0
1832,2.0,765,1,1,2,0.0,0,2.0,0.0,3.0,5737000,20,2010,0.0,1.0,0.0
1833,5.0,1765,1,1,4,4.0,0,2.0,2.0,5.0,13668850,20,2011,0.0,1.0,0.0
1834,0.0,1518,2,2,4,4.0,1,0.0,0.0,0.0,6597000,29,2011,0.0,0.0,1.0
1835,4.0,2417,4,2,6,0.0,0,1.0,2.0,4.0,11436120,26,2009,0.0,1.0,0.0
1836,0.0,1070,1,1,3,2.0,1,3.0,1.0,0.0,5046750,49,2011,0.0,1.0,0.0
1837,6.0,1784,1,1,4,4.0,1,1.0,1.0,4.0,14819560,17,2014,0.0,0.0,1.0
1838,2.0,1188,1,1,3,4.0,0,0.0,2.0,3.0,9797510,5,2008,0.0,0.0,1.0
1839,0.0,1494,2,2,4,3.0,1,1.0,0.0,4.0,8188000,32,2012,0.0,1.0,0.0
1840,6.0,1810,2,1,5,3.0,0,1.0,0.0,5.0,20441490,7,2009,1.0,0.0,0.0
1841,0.0,738,1,1,2,4.0,1,3.0,2.0,2.0,6799000,16,2010,0.0,1.0,0.0
1842,4.0,1564,2,1,4,0.0,0,3.0,2.0,5.0,10019360,8,2012,0.0,1.0,0.0
1843,0.0,1211,1,1,3,4.0,0,1.0,2.0,0.0,8505000,27,2012,1.0,0.0,0.0
1844,3.0,1662,2,1,4,2.0,1,1.0,2.0,1.0,13384340,47,2004,1.0,0.0,0.0
1845,3.0,1530,2,1,4,0.0,0,0.0,0.0,2.0,10851180,39,2006,1.0,0.0,0.0
1846,1.0,909,1,1,3,2.0,1,0.0,1.0,3.0,8310590,26,2009,0.0,1.0,0.0
1847,1.0,690,1,1,2,4.0,1,3.0,1.0,1.0,7486235,10,2009,0.0,0.0,1.0
1848,2.0,780,1,1,2,3.0,0,0.0,0.0,5.0,7060000,24,2011,0.0,1.0,0.0
1849,2.0,1195,1,1,3,2.0,0,2.0,2.0,5.0,10210500,6,2010,0.0,1.0,0.0
1850,0.0,1428,2,2,4,1.0,1,2.0,1.0,5.0,13180500,10,2010,1.0,0.0,0.0
1851,1.0,746,1,1,2,1.0,1,0.0,0.0,1.0,6390690,6,2011,0.0,0.0,1.0
1852,1.0,921,1,1,3,3.0,0,3.0,0.0,2.0,7178250,10,2008,0.0,0.0,1.0
1853,1.0,607,1,1,2,0.0,0,0.0,2.0,1.0,5383105,8,2008,0.0,1.0,0.0
1854,1.0,712,1,1,2,2.0,0,3.0,0.0,4.0,6978025,15,2011,0.0,1.0,0.0
1855,4.0,2312,4,2,6,3.0,0,2.0,2.0,5.0,12569800,10,2009,0.0,1.0,0.0
